id,EAP,HPL,MWS
id11280,0.9007310863309415,0.09793328161742439,0.0013356320516370514
id21543,0.811785983352916,0.08727926480420821,0.10093475184287519
id00245,0.9070853808239866,0.06931566145808137,0.02359895771793327
id13745,0.008645085339857065,0.0010856343139199753,0.9902692803462202
id15734,0.8560493519323178,0.09489085762303379,0.04905979044465016
id22572,0.062204667820758036,0.908061530866774,0.029733801312468763
id12741,0.4732882789274404,0.026451428424406592,0.5002602926481547
id16477,0.4295879166913647,0.5005526556329514,0.06985942767568501
id26261,0.1063501935334939,0.002399223788647756,0.8912505826778611
id15867,0.5165792365403371,0.15139252220600932,0.3320282412536529
id10479,0.9087555916245915,0.026725184725396547,0.0645192236500124
id17736,0.23005870180461152,0.048530909796533676,0.7214103883988551
id17768,0.012265798027221792,0.018814264546320295,0.9689199374264549
id14172,0.3990932387757853,0.17701282273397548,0.42389393849023876
id01972,0.28378861744718314,0.10193102336579968,0.6142803591870167
id10962,0.5083553390451971,0.11412794618080607,0.3775167147739976
id16692,0.8283760054075203,0.08804434345303673,0.08357965113944392
id25471,0.0032435859538670867,0.993240535194699,0.0035158788514370286
id05603,0.006738623033042682,0.9862599214878718,0.007001455479087056
id15340,0.4411236397857429,0.35044002674240754,0.20843633347184923
id22971,0.4883176597291791,0.2975291781027588,0.2141531621680615
id06765,0.1949207009282704,0.5520649074907586,0.2530143915809708
id19864,0.8507863774927841,0.009300097802267685,0.13991352470494867
id15834,0.04685575342514782,0.936325747533666,0.016818499041185462
id17395,0.04456851911686205,0.02505846654352433,0.9303730143396142
id02585,0.016641650165169327,0.9744488512993653,0.008909498535466565
id13154,0.9393717189277853,0.032474708144607956,0.02815357292760846
id12972,0.27934987413734413,0.3067362477862945,0.4139138780763629
id11103,0.8182556208313236,0.04478716989696172,0.13695720927171517
id26062,0.17206874083044482,0.3253393285387259,0.5025919306308282
id07339,0.7922488093088683,0.11446860629877963,0.0932825843923519
id06096,0.9430180025797185,0.04179700204829474,0.015184995371986055
id22945,0.0043982398449632035,0.9946102789003862,0.0009914812546516
id10058,0.5666604873411545,0.32216476103356534,0.11117475162528108
id06435,0.9864719183687995,0.012860343179218733,0.0006677384519807344
id12636,0.13827048538361839,0.06392603265111811,0.7978034819652619
id25423,0.024517055112267743,0.03959213769857073,0.9358908071891605
id12990,0.052501322946654945,0.02403946256075761,0.923459214492587
id24106,0.057768680546735625,0.8547913747240614,0.08743994472920112
id14481,0.00837599366395747,0.9867286443009622,0.0048953620350819385
id03617,0.550712193215352,0.036544342203415646,0.41274346458123323
id26055,0.9494220414966553,0.03004471912243231,0.02053323938091179
id23712,0.9353343183277232,0.029898506300395724,0.034767175371880475
id19441,0.043639525853932916,0.8705439420547378,0.08581653209132993
id17042,0.9527623428849396,0.0326572317120046,0.01458042540305418
id09018,0.08246352424278615,0.9032119296686939,0.014324546088520983
id08879,5.501020897466725e-05,0.9999283778214287,1.6611969597165473e-05
id10841,0.006671545153785862,0.9712095183341125,0.022118936512101547
id04776,0.12695008920606615,0.8622894257370398,0.01076048505689085
id26526,0.011368497874723783,0.035227618810763556,0.9534038833145123
id14181,0.06135835758161115,0.7851523800729345,0.15348926234545535
id18396,0.8416835972278681,0.10809085164892669,0.05022555112320646
id05585,0.2590053829832164,0.4990226809012738,0.24197193611551035
id11546,0.17337929255528467,0.5293273688884389,0.29729333855627715
id08027,0.007335132588647123,0.9300325694916469,0.06263229791970708
id00659,0.3148934610056126,0.10066023624653912,0.5844463027478494
id10937,0.25020365955941376,0.5684079632977562,0.18138837714283168
id01898,0.22784760803869514,0.375189570305081,0.39696282165622343
id23695,0.02654509090062626,0.008987394736986346,0.9644675143623884
id07856,0.09667871989458958,0.6308183919923913,0.27250288811301904
id25233,0.9291997769658419,0.020487242784140554,0.05031298025002101
id24052,0.05830175323065604,0.22082084648960126,0.7208774002797433
id01698,0.06074989710084411,0.926707499398994,0.012542603500162917
id01356,0.06252204937109501,0.9128994469097376,0.024578503719169385
id10430,0.026580926874176722,0.9558979887842642,0.017521084341558104
id04778,0.031913696016790616,0.004093534611356616,0.9639927693718537
id24707,0.03451902638408762,0.830378952306611,0.13510202130930027
id04539,0.810305863760307,0.02326738763068333,0.1664267486090098
id20011,0.9007415013178108,0.038959411506858534,0.060299087175330945
id09950,0.026983701076202356,0.969726398796831,0.003289900126966355
id14397,0.39037765353003345,0.4120068355495656,0.19761551092040203
id04457,0.00588089774590774,0.9887738813402781,0.005345220913812975
id19469,0.2787123047673795,0.30385618075825627,0.4174315144743618
id24230,0.11237333466746278,0.08410928776310184,0.8035173775694343
id16719,0.9629508591950697,0.029440522668192096,0.007608618136738884
id20183,0.0312395666054924,0.9673818976756241,0.0013785357188858993
id24531,0.0466857467721061,0.003043933484364037,0.9502703197435328
id04934,0.7508175188539121,0.07844682733400547,0.17073565381208303
id17230,0.1317412277856383,0.03468319555521799,0.8335755766591425
id07561,0.6546017289060734,0.2054543903114046,0.13994388078252176
id12282,0.009099628920269847,0.9905623854758135,0.00033798560391982676
id14992,0.3647597628439933,0.5503894881145339,0.0848507490414738
id02934,0.653692914981201,0.07254524656918598,0.27376183844961255
id00189,0.9964460965652557,0.003048169901962589,0.0005057335327824552
id27941,0.06277015120806168,0.9315441451821278,0.005685703609810011
id14642,0.09373262043852633,0.8294975941845983,0.07676978537687681
id23445,0.81461995654044,0.17053366785570906,0.014846375603850225
id21603,0.038126945228864915,0.027001920627042094,0.9348711341440918
id21046,0.026961185960387355,0.8910684770096028,0.08197033703001157
id02264,0.2808318195866054,0.501508145628675,0.21766003478471838
id00409,0.8384055715731227,0.09347374140225176,0.06812068702462652
id00351,0.26358683781943265,0.17635623429485853,0.5600569278857085
id14362,0.0039598423240394705,0.989498723569406,0.0065414341065578
id20757,0.8017435367839196,0.17095114371118192,0.027305319504898475
id22764,0.6161806162271793,0.3080897709027061,0.07572961287011508
id19264,0.11925094719837549,0.07542360171465595,0.8053254510869684
id04506,0.7181817713499223,0.05801902854350213,0.22379920010657717
id18505,0.7566807911460147,0.2253478433352808,0.017971365518705047
id27354,0.16695111029100163,0.3810917955589094,0.4519570941500899
id22410,0.9743682036288824,0.01675862073834589,0.008873175632770841
id14241,0.011682300070876561,0.9861022239221884,0.0022154760069334895
id18785,0.5698059417432433,0.36794261143303475,0.0622514468237218
id16649,0.9064805239271089,0.029326374601373814,0.06419310147152087
id16386,0.0052081846161934125,0.9937874236676777,0.0010043917161306544
id09051,0.05683585437422354,0.018811576014672003,0.9243525696111016
id22296,0.9536955805472354,0.04115223198638225,0.0051521874663849445
id08584,0.2996906212698815,0.22514998692511687,0.47515939180500055
id22219,0.1792282501005201,0.02994307443063973,0.7908286754688386
id18790,0.008977407324944339,0.9880797241326408,0.002942868542414479
id10922,0.08807666454938816,0.291372457114454,0.6205508783361596
id15002,0.38612004736833916,0.07454147831056296,0.5393384743210972
id24862,0.09310452986685501,0.8845334443679079,0.02236202576523865
id25845,0.498416216564752,0.08918951673663078,0.41239426669861806
id17586,0.011702261938379746,0.9796411619233095,0.00865657613831133
id09390,0.011131322244188224,0.0037587199774082765,0.9851099577784009
id20069,0.4714341601471809,0.18903551224736787,0.3395303276054495
id05953,0.07023728572935359,0.9048620870557459,0.02490062721490081
id15583,0.031217980086405556,0.9673098113439164,0.001472208569674672
id03482,0.16136119428804385,0.01787869085673852,0.8207601148552192
id06243,0.8216688385421497,0.08077543871957538,0.09755572273827375
id01116,0.217131486125237,0.042089525652790616,0.7407789882219732
id17530,0.010790517389184063,0.9042654224829207,0.08494406012789339
id07552,0.07177510190300952,0.0029323926081429143,0.9252925054888491
id03131,0.07719892418654996,0.896381368129145,0.02641970768430552
id23142,0.0635236059274078,0.057627841415853566,0.8788485526567384
id05540,0.895013246325904,0.07595650969227552,0.029030243981819973
id06292,0.6509360403568083,0.15409893035418273,0.19496502928900902
id26506,0.38557386273231437,0.4769869266289047,0.13743921063877998
id19068,0.16342702292679384,0.08193275701351765,0.75464022005969
id21782,0.5604165290233922,0.08540305131322695,0.3541804196633808
id24563,0.07476417763070436,0.8685068338230684,0.05672898854622735
id21986,0.15046205376993016,0.7537283434248969,0.09580960280517223
id04967,0.32429619798482706,0.35415624001059187,0.32154756200458195
id11760,0.26183885252138467,0.22917504263197813,0.5089861048466379
id02483,0.9629973085530997,0.018092343971253883,0.018910347475648747
id15791,0.0024702917323584806,0.00034999850913548526,0.9971797097585071
id14256,0.08151798920789531,0.009842297614654301,0.90863971317745
id18328,0.7955992299747812,0.043332578862589746,0.1610681911626299
id06213,0.5222845134051566,0.4203092778799686,0.057406208714876575
id00772,0.7579917697923958,0.06649632339460754,0.17551190681299816
id01113,0.8015443997926749,0.04003432409701445,0.15842127611030887
id03972,0.6100315688300221,0.3598138683121113,0.03015456285786343
id25386,0.5184341477668015,0.07837788914553508,0.40318796308766275
id09156,0.45963152867373447,0.18174705611173747,0.3586214152145249
id22624,0.8534306814990835,0.12134017213207458,0.025229146368842426
id17789,0.10127990536557685,0.8521488367276278,0.046571257906797406
id09039,0.00685883968775731,0.9916497314713056,0.0014914288409360944
id20538,0.27693559963888537,0.22463855637433808,0.49842584398677764
id05501,0.30541054535937145,0.013516827635705473,0.6810726270049248
id27641,0.6542213748475172,0.3397107802708331,0.00606784488165045
id05965,0.20324826706753701,0.296553208757946,0.5001985241745187
id23431,0.4100484004228844,0.409330427709118,0.18062117186799817
id13075,0.04990512951300881,0.2182501701568521,0.7318447003301362
id26190,0.3202345388468784,0.015171285178200614,0.6645941759749218
id12196,0.7013351404096985,0.04602647834444829,0.25263838124585325
id21318,0.027015747238548434,0.962000453092034,0.010983799669416509
id11277,0.22681040193083124,0.4251043032901788,0.3480852947789892
id07193,0.8301206004307262,0.13950380145913502,0.030375598110139342
id17105,0.1329077316401025,0.10788476863755499,0.7592074997223434
id18263,0.5660894607028506,0.14249274152895564,0.29141779776819354
id22875,0.16993252004836207,0.05559782911645943,0.7744696508351792
id07157,0.0013244387688381557,0.00015410330429092958,0.9985214579268697
id15051,0.36216008219324547,0.087469234195645,0.5503706836111081
id08871,0.3578671554274872,0.16501391500735046,0.47711892956516216
id17036,0.11883094870206733,0.05788668993871351,0.82328236135922
id02783,0.00978524415647624,0.031558486469164176,0.9586562693743612
id26418,0.9124113669070252,0.017503218243162193,0.07008541484981373
id15748,0.29128229340783995,0.596636936113986,0.11208077047817375
id00820,0.5793507350734187,0.3188917165744446,0.101757548352138
id27695,0.2584589967555733,0.6618516908616193,0.07968931238280913
id27286,0.6881536720195606,0.08002512816727946,0.23182119981316066
id11680,0.17932590989282268,0.0170566204398021,0.8036174696673744
id01070,0.04788568903413607,0.10291837976742599,0.8491959311984365
id18486,0.021221459049762307,0.0449179015354508,0.9338606394147869
id12389,0.028974807085117422,0.939149187370459,0.031876005544422506
id12544,0.08122574377556512,0.916819957008168,0.0019542992162678986
id04692,0.973021372655545,0.011701017409900595,0.015277609934556192
id17342,0.9435809900101003,0.030485685932642736,0.025933324057256932
id09640,0.40431018002233926,0.30396093183234846,0.2917288881453128
id24300,0.7751901274750088,0.05700105876291381,0.16780881376207843
id13725,0.8792721027662748,0.10309449879693636,0.017633398436789266
id22633,0.9587166043006838,0.0337232123382782,0.007560183361038612
id16653,0.25732577208140633,0.7114720786233353,0.031202149295257584
id00184,0.9255111374770747,0.022226954671442166,0.05226190785148493
id23872,0.9550794906463625,0.03261084062196604,0.0123096687316719
id05095,0.7833885622680415,0.05301127008729779,0.16360016764466123
id05757,0.12006910310297865,0.3072862619190614,0.5726446349779598
id26883,0.7993086377018361,0.07239114695753253,0.1283002153406316
id01868,0.5443779856268872,0.05696938181542852,0.3986526325576854
id13053,0.044873180679498366,0.004828478943107501,0.9502983403773959
id24443,0.6404585142269329,0.1284985199673019,0.2310429658057661
id12795,0.05271471672650369,0.9018261666324108,0.045459116641085685
id05298,0.18895593529084465,0.047894331789541264,0.763149732919614
id07560,0.06714808016033413,0.025685380815077773,0.9071665390245903
id10281,0.4114935878492032,0.015933996650393186,0.5725724155004028
id07254,0.7377480602785645,0.008045253325411873,0.2542066863960206
id00837,0.3311771216918209,0.3799349991417707,0.2888878791664092
id04534,0.06464931721616249,0.7421614059845972,0.19318927679924106
id16716,0.6415976310069811,0.2996351432493678,0.058767225743650696
id04057,0.46184982266957414,0.10331529154794572,0.434834885782479
id14988,0.5044168485074862,0.0053345636790451895,0.4902485878134697
id05353,0.137175937488608,0.37263726041360273,0.49018680209778925
id21250,0.8087377331265432,0.06218888476265193,0.12907338211080507
id25963,0.22661718350947005,0.6536928544959902,0.11968996199453655
id10370,0.06238879714756373,0.606519727832007,0.3310914750204315
id26934,0.622538515290185,0.1330962294693927,0.24436525524042166
id07649,0.17115499606975002,0.13940183133046238,0.6894431725997873
id21169,0.8513227201528638,0.06625132558467803,0.08242595426245834
id25824,0.9751746636931323,0.010462666531988083,0.01436266977488049
id01154,0.5363054762977296,0.26541869695901155,0.19827582674325747
id02523,0.3035193382255565,0.21946587972008186,0.4770147820543613
id07677,0.6969504677571517,0.14938213192868108,0.15366740031416845
id24447,0.12994323662547994,0.005496915353026755,0.8645598480214931
id23036,0.1573080666492562,0.0074130176544481745,0.8352789156962943
id05424,0.7559589346154342,0.04725320558938235,0.19678785979518168
id18807,0.29014721986124287,0.10476330686733205,0.6050894732714236
id05894,0.1328670121734904,0.5977450437505966,0.26938794407591027
id08494,0.42662865107925957,0.2906154882367039,0.2827558606840356
id17181,0.23479029189893416,0.3467395445897951,0.4184701635112711
id24037,0.16837537570971048,0.8094065482503342,0.022218076039953998
id22495,0.7245260640617152,0.0934429001299917,0.18203103580829175
id21717,0.6883151162596205,0.14861422259543375,0.16307066114494695
id00477,0.11000846214636761,0.43883929735833205,0.4511522404952991
id03167,0.01593216086632105,0.013603780882911285,0.9704640582507685
id08783,0.1787993695220906,0.06411561423684191,0.7570850162410677
id11954,0.9752142859939401,0.005049264996267048,0.01973644900979371
id03029,0.9655266462301948,0.010696278697800819,0.023777075072004977
id16359,0.4150147819501613,0.329260900182655,0.25572431786718175
id02984,0.9430786276776737,0.04768552891938712,0.009235843402937921
id24559,0.6481696341272949,0.2835536798572617,0.0682766860154426
id26880,0.003367981096269957,0.0026124286495178097,0.9940195902542112
id00656,0.07312668335252347,0.008325003166203158,0.9185483134812743
id07825,0.037263549205240803,0.9345622260329397,0.02817422476181808
id16525,0.050582086409252526,0.9403032188724377,0.009114694718310015
id08849,0.6281088624439238,0.2879206026432693,0.08397053491280752
id09260,0.03359287477435559,0.965942009864385,0.0004651153612560182
id22233,0.9451082145859594,0.0420300407603517,0.012861744653686436
id12191,0.021493810253236503,0.00901815218247003,0.9694880375642916
id15505,0.22047024287915676,0.764395230836375,0.015134526284465731
id15882,0.6937855354049928,0.20539896262674262,0.10081550196826321
id10569,0.35763638904186923,0.05416502757289179,0.5881985833852379
id26059,0.48833108340953013,0.49195394294824657,0.019714973642223733
id13055,0.3804007584313016,0.13055436987278674,0.4890448716959104
id05388,0.9267532755563238,0.039787307697138535,0.03345941674653809
id25199,0.1357531547243099,0.8439819156623202,0.02026492961336979
id11813,0.09985408966100161,0.10833793573258939,0.7918079746064098
id14866,0.07551382446607238,0.028485864493352935,0.896000311040575
id22247,0.1370435443727073,0.03278365220435138,0.8301728034229406
id08196,0.5580534032355041,0.3281413179721085,0.11380527879238671
id27246,0.08345005267509506,0.7698035750794159,0.1467463722454895
id21926,0.03027356180426194,0.04637100235263338,0.9233554358431055
id01930,0.31711224068667704,0.015651710559906225,0.6672360487534184
id26406,0.4437355678626839,0.2504954964639655,0.3057689356733503
id07760,0.030207308405925913,0.6397725686734808,0.3300201229205947
id24815,0.1464562532739798,0.06596135370214111,0.7875823930238807
id22063,0.5883471538348537,0.08326925621869362,0.3283835899464525
id21513,0.17104308339051355,0.7228170331807698,0.10613988342871669
id04006,0.9296264737662612,0.01653911719728406,0.05383440903645578
id06177,0.6911610383478399,0.27763125134306693,0.031207710309092432
id24010,0.6998774101882417,0.040293256454917485,0.2598293333568414
id16402,0.023156261175670413,0.00745059384986848,0.9693931449744629
id23894,0.6615307720205543,0.2826482685179312,0.055820959461513074
id18867,0.4574517717265564,0.11967769815188956,0.42287053012155523
id01691,0.06007690097149612,0.6324380034829421,0.30748509554556086
id11818,0.3017896920930526,0.5540923847394129,0.14411792316753358
id18481,0.23067645969551434,0.07814880076934008,0.6911747395351449
id20137,0.8673310385621911,0.10778622904513925,0.024882732392671407
id14630,0.4670380704087715,0.07440356708791591,0.45855836250331056
id03058,0.4719589788879366,0.3781194173969743,0.14992160371508842
id27857,0.06894880249266004,0.8279926975399601,0.10305849996737815
id19345,0.4420963697688378,0.5206624276181889,0.03724120261297267
id12726,0.584236536906069,0.11972392676900018,0.2960395363249303
id06015,0.09349227683861915,0.1008747378368103,0.8056329853245687
id26548,0.7027532562890718,0.12167064274486819,0.17557610096606036
id20284,0.06962671495976223,0.021004481350282152,0.9093688036899568
id17912,0.7073294706276624,0.06883401629840742,0.22383651307393085
id10287,0.5138218421925274,0.12994939649622353,0.35622876131125036
id03604,0.02500967309154877,0.9662015969358269,0.008788729972623121
id07423,0.26596105658058355,0.0487461425566851,0.6852928008627307
id01484,0.6106664226222521,0.3615836080606062,0.02774996931714073
id16904,0.9819291021541587,0.004512196974699305,0.01355870087114328
id13187,0.0018801085243693688,0.0011507283263775525,0.9969691631492545
id08507,0.00019178956190980107,0.9997865580133408,2.1652424746332475e-05
id09599,0.771219107174099,0.1970423310403114,0.0317385617855881
id20460,0.3988695691913978,0.3706509446805116,0.23047948612808897
id23743,0.012533429409032584,0.9732933952405607,0.014173175350405158
id13914,0.021078229881028424,0.9671919878462292,0.011729782272740859
id23108,0.39964524479579794,0.2970845643187829,0.3032701908854187
id20111,0.15172114240641058,0.4800086141055254,0.3682702434880645
id00300,0.005869745218451084,0.9209885295158726,0.07314172526567649
id25970,0.4277474363044427,0.11986267076511924,0.4523898929304386
id24588,0.07826833666151468,0.012357101304922197,0.9093745620335626
id04799,0.13371841327686348,0.2660267539923162,0.6002548327308199
id19685,0.28249350337282697,0.03666232973209151,0.6808441668950802
id00628,0.0076349224336411114,0.007452217322520717,0.9849128602438373
id10632,0.5033018200448113,0.2136331972778159,0.2830649826773721
id24894,0.17222869529033444,0.6247541932793861,0.2030171114302789
id06843,0.33402201787942704,0.6520096980868667,0.013968284033707196
id16211,0.6399386330765319,0.19178769801992449,0.16827366890354012
id10730,0.28635536602161304,0.686808887226422,0.02683574675196665
id06399,0.2701387569722335,0.7109090070785832,0.018952235949185384
id25138,0.9166245624975857,0.0645578666246932,0.018817570877719028
id04372,0.10052340516124254,0.23216205592282999,0.6673145389159274
id01057,0.5641896861373299,0.05126222956969509,0.38454808429297344
id07505,0.6408874795719838,0.294093508913721,0.06501901151429602
id17331,0.9404016897512182,0.04185434647939591,0.017743963769386747
id11306,0.2772996554207289,0.4593049516742251,0.26339539290504504
id07490,0.002193103457344225,0.9973223518131175,0.0004845447295399045
id00721,0.029614626503158038,0.7461144421632857,0.22427093133355425
id07538,0.34109555690542903,0.20713152675282323,0.4517729163417471
id11289,0.1496345861412,0.015722214620508535,0.8346431992382921
id25207,0.8875333362268821,0.11023845321628717,0.002228210556833758
id03831,0.958048928613565,0.011159519647419264,0.030791551739014805
id05371,0.6826169818894559,0.1652671432839826,0.15211587482655986
id07405,0.184329679651265,0.6726198839079658,0.14305043644076998
id25960,0.023636337139066134,0.9526051953204417,0.02375846754049264
id18497,0.14935967271880649,0.051727594511659356,0.7989127327695359
id24478,0.9848388786967853,0.008181120200962552,0.006980001102251424
id12431,0.09520467269067404,0.898439580363309,0.006355746946017512
id24080,0.3890334333843596,0.030717228138798378,0.5802493384768428
id11862,0.1574829274144613,0.02667063057278393,0.8158464420127558
id04798,0.9263576152216856,0.04559330064624404,0.02804908413206992
id22638,0.001873244390760981,0.9979007629015791,0.00022599270766036092
id16105,0.020786734302150337,0.9295398378001877,0.04967342789766462
id05863,0.40664161341687166,0.3812933338831498,0.21206505269998213
id11466,0.9959469540972224,0.0004620201897223414,0.003591025713055273
id06091,0.34679263800875076,0.29608137514726685,0.35712598684398095
id04214,0.04843725695079468,0.9009578291491833,0.05060491390002048
id21197,0.8935346513253533,0.07948416798013734,0.026981180694510075
id06479,0.6557550197348385,0.21655186481775351,0.1276931154474079
id21801,0.8982281914323668,0.03566231934050973,0.06610948922712281
id00540,0.8492942123200667,0.1423750867694294,0.008330700910503794
id07102,0.6862759491883011,0.25186766123037563,0.061856389581321544
id12012,0.04503815609607191,0.1351000392911211,0.8198618046128054
id17850,0.1723740358342803,0.46753208849698424,0.3600938756687342
id12708,0.32803766724353306,0.08717953759898975,0.584782795157477
id09277,0.6558011777860812,0.07664884404935418,0.2675499781645639
id11482,0.028938209249145964,0.7818692545570132,0.1891925361938401
id15327,0.5349572211056527,0.4094532483398437,0.05558953055450333
id17561,0.045343573747910385,0.9295119825574221,0.025144443694667236
id21966,0.19739338960309097,0.16626791983103334,0.6363386905658751
id05742,0.9553393151610554,0.015701931845600293,0.028958752993347058
id21441,0.7644316479054899,0.05419887711081572,0.18136947498369405
id10819,0.1872544660038188,0.7468018532759578,0.0659436807202235
id00018,0.11209794340071853,0.7811897515529277,0.10671230504635447
id17038,0.5996321114465282,0.2635330306860646,0.13683485786740687
id14680,0.009389237480558825,0.988855188190083,0.0017555743293594566
id17760,0.12649104762466976,0.06379873043194624,0.8097102219433856
id14436,0.7377418266577074,0.2190675741640463,0.043190599178247066
id17180,0.04856504247770148,0.015890780760422975,0.9355441767618743
id19132,0.06824295394598717,0.8406780367403414,0.09107900931367079
id17497,0.0415762862971999,0.9494905370874237,0.008933176615375345
id26284,0.026822587330509594,0.08617497034818644,0.8870024423213067
id04340,0.03861039136525205,0.9530266166200468,0.008362992014699788
id06427,0.03927793954886229,0.954150549456892,0.006571510994243311
id08340,0.8628258668324822,0.12985779064219824,0.0073163425253187885
id07167,0.006177264290058601,0.9828916201350529,0.010931115574888668
id02218,0.7861417998466771,0.01601958926622316,0.19783861088710278
id18406,0.2471831817854048,0.3881824617880714,0.3646343564265229
id22134,0.822900160127903,0.022715442737601378,0.1543843971344963
id04983,0.0374606267603817,0.03692777770562355,0.9256115955339939
id17767,0.6460863020783062,0.2605945272774419,0.09331917064425228
id15131,0.07770456151721748,0.9094313494432331,0.012864089039550376
id11132,0.8888711339298735,0.07845451510646427,0.03267435096366234
id10054,0.22486335702604762,0.22363122111648268,0.5515054218574694
id03797,0.01724677097607554,0.08981160488425936,0.892941624139664
id17143,0.7987126428216388,0.04933463380232354,0.15195272337603763
id19078,0.005761953267955851,0.006239101083041273,0.9879989456490014
id04919,0.9977195191894616,0.0009995899348852312,0.0012808908756522005
id03272,0.1416146014402178,0.8292700686445399,0.029115329915241215
id15047,0.06493902216779858,0.09714823296907772,0.8379127448631232
id23727,0.03394029931489852,0.6680840768444612,0.29797562384064064
id07221,0.7261880670995176,0.16823984966728922,0.1055720832331938
id13974,0.135142712476226,0.8377594842786419,0.027097803245131925
id24050,0.9030926852309963,0.04884157469797481,0.04806574007102851
id18119,0.5035440541001552,0.453215954179048,0.043239991720796976
id05205,0.47035402685959776,0.4654777775899151,0.06416819555048814
id05233,0.5269589426748094,0.2926002350394882,0.18044082228570135
id23556,0.42614208405601245,0.09430799886525403,0.47954991707873407
id06323,0.6385809397528993,0.2954852006180107,0.06593385962908863
id27903,0.10447478967851356,0.10461292486179923,0.7909122854596884
id15164,0.6777329957842405,0.10965910809667744,0.2126078961190807
id14714,0.0388090428787061,0.9142182401494954,0.046972716971798126
id11585,0.013903413930592008,0.9547289556378854,0.03136763043152433
id09119,0.4325475827842731,0.3923860717912816,0.1750663454244442
id03135,0.5774790542674345,0.2701923266444221,0.152328619088143
id23385,0.7832958559216738,0.05764063329434316,0.15906351078398204
id18219,0.5491074641889041,0.13730616651239497,0.3135863692987022
id17596,0.17254577724095377,0.8236196910172194,0.003834531741824125
id12235,0.27213235145005965,0.024162731440982552,0.7037049171089566
id15394,0.33340849362623254,0.3628514539005983,0.30374005247316926
id07727,0.47571785488345164,0.03345421923079162,0.4908279258857564
id02748,0.9266359151962643,0.05083645259282357,0.022527632210910784
id14913,0.11683907878273783,0.07117250637608423,0.8119884148411787
id05257,0.07628297986642256,0.00746960326273528,0.9162474168708428
id23759,0.2624146733790664,0.12776968156797217,0.6098156450529648
id08726,0.8592399984865979,0.115053289915648,0.02570671159775285
id24493,0.9452571665597166,0.02662290951388479,0.028119923926398133
id19945,0.06953648679407093,0.8656682026350084,0.06479531057091996
id27893,0.5571878911969812,0.15869100226176283,0.28412110654125533
id04975,0.08768530577381758,0.07904362593318989,0.8332710682929932
id14722,0.44406987046135205,0.15641269633456653,0.3995174332040824
id10320,0.02665364772174896,0.8512333017729358,0.12211305050531562
id09619,0.05189771298355006,0.9272099649225177,0.02089232209393087
id07480,0.32668614749974184,0.32409308984828666,0.34922076265197216
id00342,0.48893313140814293,0.43411010442246806,0.07695676416938925
id08611,0.949254809387502,0.009019126371486965,0.04172606424101045
id24284,0.24948829150863217,0.03137521546106092,0.7191364930303071
id20491,0.5624656356345957,0.22335415405059791,0.2141802103148049
id18337,0.01144619985877889,0.0058889871796112,0.9826648129616093
id04781,0.6006060519722385,0.17779139575284358,0.22160255227491965
id11067,0.7146056206430595,0.17677655735668732,0.10861782200025179
id19402,0.7957925396666192,0.12121086152445133,0.0829965988089285
id20009,0.17332814916360242,0.05396045840677755,0.7727113924296183
id08535,0.21217102111074393,0.0698761163468406,0.717952862542416
id07495,0.0478894614161379,0.026330043213613482,0.9257804953702473
id06262,0.026751813699136345,0.008794105664102395,0.9644540806367611
id10898,0.09037271686795041,0.4489288834132193,0.460698399718831
id17778,0.09518220045931557,0.8496323726405353,0.05518542690014964
id07210,0.12584562068714816,0.7344126864077302,0.13974169290512267
id04367,0.07192873102094749,0.8469580013744475,0.08111326760460481
id27713,0.5321150920556695,0.09417974930134046,0.37370515864298864
id15428,0.26669828466718065,0.47361235236399896,0.2596893629688219
id25427,0.4506455184152697,0.14888658384717776,0.40046789773755176
id09789,0.8500638071649189,0.04353554011957211,0.10640065271550884
id07658,0.8661666167291386,0.12672036516551993,0.0071130181053408485
id25453,0.34206311516808785,0.518729242693943,0.13920764213797074
id24495,0.9803422411323437,0.01285535949012112,0.006802399377533984
id03270,0.080943402931966,0.7622824054720663,0.15677419159596764
id11879,0.6410314452455531,0.3348643852319617,0.024104169522486344
id24356,0.31681837919482014,0.10479351269916487,0.5783881081060148
id22256,0.10091404820319977,0.05588241215213241,0.843203539644667
id06050,0.22643799152360627,0.7149395107913932,0.058622497684999726
id09555,0.6747680747415564,0.02518478231816113,0.30004714294028384
id23772,0.016609043618319143,0.9729683477480278,0.01042260863365475
id21930,0.13750091884140545,0.11978847093981976,0.7427106102187735
id00823,0.08300426805893149,0.8660295805351974,0.05096615140587086
id23666,0.06960294758837453,0.9251380987481722,0.005258953663453042
id08118,0.001044444765305456,0.005149911424757439,0.9938056438099366
id21388,0.0843967494802287,0.7784353314498887,0.13716791906988152
id23312,0.6514895519961844,0.29708476391811717,0.051425684085698725
id08545,0.07919170577020895,0.7719962032292238,0.14881209100056622
id20351,0.3564395529184867,0.49395326426612707,0.14960718281538646
id13536,0.2049775414807403,0.13163820857407552,0.6633842499451841
id27742,0.04636920313396711,0.9442252344642675,0.009405562401768618
id13343,0.178283992797929,0.1172398042920395,0.7044762029100301
id11987,0.013770854490581502,0.8933024318150667,0.09292671369435132
id08921,0.49761255310691394,0.039468986242677084,0.4629184606504083
id09972,0.2748309524997096,0.676493995376922,0.048675052123365044
id26173,0.7855098137495755,0.008931534699777264,0.20555865155064726
id07917,0.43894098591802316,0.06012771700277984,0.5009312970791975
